id,card_link,img_url,title
4dd2d372-4b1a-11ee-9b46-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/jake-tufted-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/123/075.jpg,jake-tufted-bedroom
4dd2d373-4b1a-11ee-966b-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/raleigh-noah-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/119/090.jpg,raleigh-noah-bedroom
4dd2d374-4b1a-11ee-8564-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/sausalito-tencel-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/118/010.jpg,sausalito-tencel-bedroom
4dd2d375-4b1a-11ee-9ccc-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/neve-sloan-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/123/081.jpg,neve-sloan-bedroom
4dd2d376-4b1a-11ee-a824-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/carmel-keaton-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/124/003.jpg,carmel-keaton-bedroom
4dd2d377-4b1a-11ee-a54d-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/farmhouse-bette-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/122/063.jpg,farmhouse-bette-bedroom
4dd2d378-4b1a-11ee-9e07-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/livingston-cloud-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/122/056.jpg,livingston-cloud-bedroom
4dd2d379-4b1a-11ee-87b1-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/finn-jardin-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202308/2222/050/083.jpg,finn-jardin-bedroom
4dd2d37a-4b1a-11ee-953d-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/pure-salt-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202308/2222/050/059.jpg,pure-salt-bedroom
4dd2d37b-4b1a-11ee-8622-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/sonoma-lassen-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202308/2222/050/073.jpg,sonoma-lassen-bedroom
4dd2d37c-4b1a-11ee-bfbb-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/cayman-presidio-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202308/2222/050/027.jpg,cayman-presidio-bedroom
4dd2d37d-4b1a-11ee-bcd5-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/folsom-sonoma-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202308/2222/050/017.jpg,folsom-sonoma-bedroom
4dd2d37e-4b1a-11ee-a216-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/jake-lassen-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202308/2222/050/065.jpg,jake-lassen-bedroom
4dd2d37f-4b1a-11ee-87db-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/westly-finley-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202308/2222/050/078.jpg,westly-finley-bedroom
4dd2d380-4b1a-11ee-92c8-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/layton-european-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202308/2222/050/057.jpg,layton-european-bedroom
4dd2d381-4b1a-11ee-812c-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/malibu-eloise-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202308/2222/050/072.jpg,malibu-eloise-bedroom
4dd2d382-4b1a-11ee-983a-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/carmel-meadow-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202308/2222/050/044.jpg,carmel-meadow-bedroom
4dd2d383-4b1a-11ee-9002-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/ml-farmhouse-positano-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202333/0276/001/001.jpg,ml-farmhouse-positano-bedroom
4dd2d384-4b1a-11ee-b614-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/oakleigh-remi-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/111/126.jpg,oakleigh-remi-bedroom
4dd2d385-4b1a-11ee-a487-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/big-sur-waffle-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/111/097.jpg,big-sur-waffle-bedroom
4dd2d386-4b1a-11ee-9d5b-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/layton-hazel-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/108/103.jpg,layton-hazel-bedroom
4dd2d387-4b1a-11ee-9d13-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/atwell-patchwork-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/113/094.jpg,atwell-patchwork-bedroom
4dd2d388-4b1a-11ee-8692-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/willow-harper-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/112/042.jpg,willow-harper-bedroom
4dd2d389-4b1a-11ee-b7ae-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/keene-waffle-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/108/049.jpg,keene-waffle-bedroom
4dd2d38a-4b1a-11ee-9057-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/sausalito-quinn-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/116/064.jpg,sausalito-quinn-bedroom
4dd2d38b-4b1a-11ee-80df-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/farmhouse-sanctuary-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/092/025.jpg,farmhouse-sanctuary-bedroom
4dd2d38c-4b1a-11ee-b2df-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/cayman-tufted-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/089/211.jpg,cayman-tufted-bedroom
4dd2d38d-4b1a-11ee-8164-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/big-sur-mahalo-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/090/230.jpg,big-sur-mahalo-bedroom
4dd2fa4d-4b1a-11ee-a6d6-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/cayman-mixed-metal-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/085/222.jpg,cayman-mixed-metal-bedroom
4dd2fa4e-4b1a-11ee-b73b-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/malibu-linen-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/086/128.jpg,malibu-linen-bedroom
4dd2fa4f-4b1a-11ee-a024-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/oakleigh-dream-bedroom-su22,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/085/355.jpg,oakleigh-dream-bedroom-su22
4dd2fa50-4b1a-11ee-98fa-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/calistoga-linen-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/082/254.jpg,calistoga-linen-bedroom
4dd2fa51-4b1a-11ee-b49a-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/layton-waffle-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/091/036.jpg,layton-waffle-bedroom
4dd2fa52-4b1a-11ee-9033-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/jake-dream-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/084/165.jpg,jake-dream-bedroom
4dd2fa53-4b1a-11ee-b488-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/linwood-chambray-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/088/182.jpg,linwood-chambray-bedroom
4dd2fa54-4b1a-11ee-aff2-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/oakleigh-flora-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/093/129.jpg,oakleigh-flora-bedroom
